"Plot Title: Rhee-lab-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10336344, SEN S/N: 10336344)","RH, % (LGR S/N: 10336344, SEN S/N: 10336344)","Intensity, Lux (LGR S/N: 10336344, SEN S/N: 10336344)","Host Connected (LGR S/N: 10336344)","End Of File (LGR S/N: 10336344)"
1430,25-10-01 14:42:44,37.124,24.157,32280.1,,
1431,25-10-01 14:47:44,37.124,24.087,32280.1,,
1432,25-10-01 14:52:44,37.124,24.228,32280.1,,
1433,25-10-01 14:57:44,37.096,24.156,32280.1,,
1434,25-10-01 15:02:44,37.096,24.156,32280.1,,
1435,25-10-01 15:07:44,37.096,24.085,32280.1,,
1436,25-10-01 15:12:44,37.096,23.979,32280.1,,
1437,25-10-01 15:17:44,37.096,23.872,32280.1,,
1438,25-10-01 15:22:44,37.096,25.357,32280.1,,
1439,25-10-01 15:27:44,37.096,25.639,32280.1,,
1440,25-10-01 15:32:44,37.096,26.132,32280.1,,
1441,25-10-01 15:37:44,37.042,28.270,32280.1,,
1442,25-10-01 15:42:44,37.124,29.535,32280.1,,
1443,25-10-01 15:47:44,36.987,30.674,32280.1,,
1444,25-10-01 15:52:44,37.124,30.685,32280.1,,
1445,25-10-01 15:57:44,37.315,30.979,32280.1,,
1446,25-10-01 16:02:44,37.288,29.862,32280.1,,
1447,25-10-01 16:07:44,37.151,29.397,32280.1,,
1448,25-10-01 16:12:44,37.151,29.013,32280.1,,
1449,25-10-01 16:17:44,37.124,29.779,32280.1,,
1450,25-10-01 16:22:44,37.124,29.221,32280.1,,
1451,25-10-01 16:27:44,37.124,28.556,32280.1,,
1452,25-10-01 16:32:44,37.124,28.031,32280.1,,
1453,25-10-01 16:37:44,37.151,27.332,32280.1,,
1454,25-10-01 16:42:44,37.151,28.173,32280.1,,
1455,25-10-01 16:47:44,37.178,27.579,32280.1,,
1456,25-10-01 16:52:44,37.178,27.755,32280.1,,
1457,25-10-01 16:57:44,37.178,27.965,32280.1,,
1458,25-10-01 17:02:44,37.178,27.860,32280.1,,
1459,25-10-01 17:07:44,37.178,27.264,32280.1,,
1460,25-10-01 17:12:44,37.151,26.629,32280.1,,
1461,25-10-01 17:17:44,37.151,26.980,32280.1,,
1462,25-10-01 17:22:44,37.151,27.261,32280.1,,
1463,25-10-01 17:27:44,37.151,26.629,32280.1,,
1464,25-10-01 17:32:44,37.151,26.347,32280.1,,
1465,25-10-01 17:37:44,37.151,26.066,32280.1,,
1466,25-10-01 17:42:44,37.124,25.712,32280.1,,
1467,25-10-01 17:47:44,37.124,25.570,32280.1,,
1468,25-10-01 17:52:44,37.124,25.852,32280.1,,
1469,25-10-01 17:57:44,37.124,26.205,32280.1,,
1470,25-10-01 18:02:44,37.096,26.273,32280.1,,
1471,25-10-01 18:07:44,37.124,26.275,32280.1,,
1472,25-10-01 18:12:44,37.124,25.852,32280.1,,
1473,25-10-01 18:17:44,37.124,25.500,32280.1,,
1474,25-10-01 18:22:44,37.124,25.218,32280.1,,
1475,25-10-01 18:27:44,37.124,25.147,32280.1,,
1476,25-10-01 18:32:44,37.124,24.935,32280.1,,
1477,25-10-01 18:37:44,37.124,24.653,32280.1,,
1478,25-10-01 18:42:44,37.124,24.440,32280.1,,
1479,25-10-01 18:47:44,37.124,24.370,32280.1,,
1480,25-10-01 18:52:44,37.124,24.157,32280.1,,
1481,25-10-01 18:57:44,37.096,24.156,32280.1,,
1482,25-10-01 19:02:44,37.124,24.122,32280.1,,
1483,25-10-01 19:07:44,37.124,24.051,32280.1,,
1484,25-10-01 19:12:44,37.096,24.085,32280.1,,
1485,25-10-01 19:17:44,37.096,24.156,32280.1,,
1486,25-10-01 19:22:44,37.096,24.651,32280.1,,
1487,25-10-01 19:27:44,37.096,25.357,32280.1,,
1488,25-10-01 19:32:44,37.096,25.674,32280.1,,
1489,25-10-01 19:37:44,37.096,25.921,32280.1,,
1490,25-10-01 19:42:44,36.525,26.583,11.8,,
1491,25-10-01 19:47:44,34.413,28.695,11.8,,
1492,25-10-01 19:52:44,32.898,31.165,11.8,,
1493,25-10-01 19:57:44,31.816,34.080,11.8,,
1494,25-10-01 20:02:44,31.153,36.558,11.8,,
1495,25-10-01 20:07:44,30.646,38.524,11.8,,
1496,25-10-01 20:12:44,30.293,40.024,11.8,,
1497,25-10-01 20:17:44,30.142,41.238,11.8,,
1498,25-10-01 20:22:44,29.941,41.945,3.9,,
1499,25-10-01 20:27:44,29.840,42.661,3.9,,
1500,25-10-01 20:32:44,29.815,43.120,11.8,,
1501,25-10-01 20:37:44,29.665,42.707,11.8,,
1502,25-10-01 20:42:44,29.690,42.512,11.8,,
1503,25-10-01 20:47:44,29.665,42.410,11.8,,
1504,25-10-01 20:52:44,29.565,41.738,11.8,,
1505,25-10-01 20:57:44,29.640,42.771,11.8,,
1506,25-10-01 21:02:44,29.590,42.303,11.8,,
1507,25-10-01 21:07:44,29.540,41.901,11.8,,
1508,25-10-01 21:12:44,29.590,42.534,11.8,,
1509,25-10-01 21:17:44,29.515,41.700,11.8,,
1510,25-10-01 21:22:44,29.515,41.501,11.8,,
1511,25-10-01 21:27:44,29.565,41.672,11.8,,
1512,25-10-01 21:32:44,29.439,40.697,11.8,,
1513,25-10-01 21:37:44,29.515,41.037,11.8,,
1514,25-10-01 21:42:44,29.490,40.338,11.8,,
1515,25-10-01 21:47:44,29.414,39.997,11.8,,
1516,25-10-01 21:52:44,29.515,41.203,11.8,,
1517,25-10-01 21:57:44,29.490,40.636,11.8,,
1518,25-10-01 22:02:44,29.439,40.233,11.8,,
1519,25-10-01 22:07:44,29.540,41.040,11.8,,
1520,25-10-01 22:12:44,29.439,40.233,11.8,,
1521,25-10-01 22:17:44,29.439,39.435,11.8,,
1522,25-10-01 22:22:44,29.490,38.473,11.8,,
1523,25-10-01 22:27:44,29.365,37.691,11.8,,
1524,25-10-01 22:32:44,29.439,37.766,11.8,,
1525,25-10-01 22:37:44,29.464,38.904,11.8,,
1526,25-10-01 22:42:44,29.389,39.662,11.8,,
1527,25-10-01 22:47:44,29.490,40.570,11.8,,
1528,25-10-01 22:52:44,29.439,40.498,11.8,,
1529,25-10-01 22:57:44,29.389,39.829,11.8,,
1530,25-10-01 23:02:44,29.464,39.237,11.8,,
1531,25-10-01 23:07:44,29.365,38.293,11.8,,
1532,25-10-01 23:12:44,29.389,37.627,11.8,,
1533,25-10-01 23:17:44,29.464,39.171,11.8,,
1534,25-10-01 23:22:44,29.365,38.694,11.8,,
1535,25-10-01 23:27:44,29.439,39.701,11.8,,
1536,25-10-01 23:32:44,29.464,40.601,11.8,,
1537,25-10-01 23:37:44,29.389,40.095,11.8,,
1538,25-10-01 23:42:44,29.439,39.235,11.8,,
1539,25-10-01 23:47:44,29.439,39.934,11.8,,
1540,25-10-01 23:52:44,29.365,39.027,11.8,,
1541,25-10-01 23:57:44,29.414,38.031,11.8,,
1542,25-10-02 00:02:44,29.340,37.287,11.8,,
1543,25-10-02 00:07:44,29.340,36.751,11.8,,
1544,25-10-02 00:12:44,29.414,37.362,11.8,,
1545,25-10-02 00:17:44,29.315,38.288,11.8,,
1546,25-10-02 00:22:44,29.365,37.992,11.8,,
1547,25-10-02 00:27:44,29.389,37.627,11.8,,
1548,25-10-02 00:32:44,29.315,38.922,11.8,,
1549,25-10-02 00:37:44,29.389,38.563,11.8,,
1550,25-10-02 00:42:44,29.340,37.956,11.8,,
1551,25-10-02 00:47:44,29.315,37.419,11.8,,
1552,25-10-02 00:52:44,29.389,36.823,11.8,,
1553,25-10-02 00:57:44,29.290,36.310,11.8,,
1554,25-10-02 01:02:44,29.340,35.978,11.8,,
1555,25-10-02 01:07:44,29.365,35.678,11.8,,
1556,25-10-02 01:12:44,29.265,35.433,11.8,,
1557,25-10-02 01:17:44,29.365,35.342,3.9,,
1558,25-10-02 01:22:44,29.315,35.236,11.8,,
1559,25-10-02 01:27:44,29.265,35.130,3.9,,
1560,25-10-02 01:32:44,29.365,35.005,11.8,,
1561,25-10-02 01:37:44,29.265,34.928,11.8,,
1562,25-10-02 01:42:44,29.315,34.865,3.9,,
1563,25-10-02 01:47:44,29.340,34.732,11.8,,
1564,25-10-02 01:52:44,29.240,34.723,11.8,,
1565,25-10-02 01:57:44,29.340,34.732,11.8,,
1566,25-10-02 02:02:44,29.315,34.595,11.8,,
1567,25-10-02 02:07:44,29.240,34.588,11.8,,
1568,25-10-02 02:12:44,29.365,36.887,11.8,,
1569,25-10-02 02:17:44,29.290,37.550,11.8,,
1570,25-10-02 02:22:44,29.290,37.383,11.8,,
1571,25-10-02 02:27:44,29.365,37.156,11.8,,
1572,25-10-02 02:32:44,29.265,36.878,11.8,,
1573,25-10-02 02:37:44,29.365,38.593,11.8,,
1574,25-10-02 02:42:44,29.340,39.091,11.8,,
1575,25-10-02 02:47:44,29.290,38.753,11.8,,
1576,25-10-02 02:52:44,29.414,39.798,11.8,,
1577,25-10-02 02:57:44,29.340,39.491,11.8,,
1578,25-10-02 03:02:44,29.315,38.855,11.8,,
1579,25-10-02 03:07:44,29.389,38.262,11.8,,
1580,25-10-02 03:12:44,29.290,37.751,11.8,,
1581,25-10-02 03:17:44,29.315,37.318,11.8,,
1582,25-10-02 03:22:44,29.365,36.820,11.8,,
1583,25-10-02 03:27:44,29.240,36.540,11.8,,
1584,25-10-02 03:32:44,29.340,36.247,11.8,,
1585,25-10-02 03:37:44,29.290,36.075,11.8,,
1586,25-10-02 03:42:44,29.240,36.003,11.8,,
1587,25-10-02 03:47:44,29.365,37.022,11.8,,
1588,25-10-02 03:52:44,29.265,38.283,11.8,,
1589,25-10-02 03:57:44,29.315,38.054,11.8,,
1590,25-10-02 04:02:44,29.365,37.624,11.8,,
1591,25-10-02 04:07:44,29.240,37.210,11.8,,
1592,25-10-02 04:12:44,29.340,36.751,11.8,,
1593,25-10-02 04:17:44,29.315,36.446,11.8,,
1594,25-10-02 04:22:44,29.240,36.271,11.8,,
1595,25-10-02 04:27:44,29.340,36.079,3.9,,
1596,25-10-02 04:32:44,29.265,36.072,11.8,,
1597,25-10-02 04:37:44,29.265,36.106,11.8,,
1598,25-10-02 04:42:44,29.340,36.012,11.8,,
1599,25-10-02 04:47:44,29.215,36.067,11.8,,
1600,25-10-02 04:52:44,29.290,36.075,11.8,,
1601,25-10-02 04:57:44,29.315,36.010,11.8,,
1602,25-10-02 05:02:44,29.215,35.967,11.8,,
1603,25-10-02 05:07:44,29.315,35.808,11.8,,
1604,25-10-02 05:12:44,29.240,35.666,11.8,,
1605,25-10-02 05:17:44,29.240,35.532,11.8,,
1606,25-10-02 05:22:44,29.315,35.404,11.8,,
1607,25-10-02 05:27:44,29.215,35.395,11.8,,
1608,25-10-02 05:32:44,29.265,35.467,11.8,,
1609,25-10-02 05:37:44,29.290,35.806,11.8,,
1610,25-10-02 05:42:44,29.790,37.097,32280.1,,
1611,25-10-02 05:47:44,32.047,35.697,32280.1,,
1612,25-10-02 05:52:44,33.495,36.276,32280.1,,
1613,25-10-02 05:57:44,34.492,34.939,32280.1,,
1614,25-10-02 06:02:44,35.235,34.459,32280.1,,
1615,25-10-02 06:07:44,35.689,33.469,32280.1,,
1616,25-10-02 06:12:44,36.039,33.018,32280.1,,
1617,25-10-02 06:17:44,36.254,32.830,32280.1,,
1618,25-10-02 06:22:44,36.471,31.846,32280.1,,
1619,25-10-02 06:27:44,36.579,31.612,32280.1,,
1620,25-10-02 06:32:44,36.688,31.725,32280.1,,
1621,25-10-02 06:37:44,36.769,31.351,32280.1,,
1622,25-10-02 06:42:44,36.824,30.799,32280.1,,
1623,25-10-02 06:47:44,36.878,31.290,32280.1,,
1624,25-10-02 06:52:44,36.905,30.528,32280.1,,
1625,25-10-02 06:57:44,36.933,30.461,32280.1,,
1626,25-10-02 07:02:44,36.960,31.228,32280.1,,
1627,25-10-02 07:07:44,37.015,31.024,32280.1,,
1628,25-10-02 07:12:44,36.987,31.161,32280.1,,
1629,25-10-02 07:17:44,37.015,31.371,32280.1,,
1630,25-10-02 07:22:44,37.042,31.096,32280.1,,
1631,25-10-02 07:27:44,37.042,30.052,32280.1,,
1632,25-10-02 07:32:44,37.042,30.226,32280.1,,
1633,25-10-02 07:37:44,37.042,30.539,32280.1,,
1634,25-10-02 07:42:44,37.042,29.773,32280.1,,
1635,25-10-02 07:47:44,37.069,29.600,32280.1,,
1636,25-10-02 07:52:44,37.069,29.914,32280.1,,
1637,25-10-02 07:57:44,37.069,29.147,32280.1,,
1638,25-10-02 08:02:44,37.096,28.799,32280.1,,
1639,25-10-02 08:07:44,37.096,28.239,32280.1,,
1640,25-10-02 08:12:44,37.069,27.887,32280.1,,
1641,25-10-02 08:17:44,37.096,28.099,32280.1,,
1642,25-10-02 08:22:44,37.096,28.869,32280.1,,
1643,25-10-02 08:27:44,37.069,30.332,32280.1,,
1644,25-10-02 08:32:44,36.444,33.640,32280.1,,
1645,25-10-02 08:37:44,36.824,32.810,32280.1,,
1646,25-10-02 08:42:44,36.796,32.116,32280.1,,
1647,25-10-02 08:47:44,36.851,31.010,32280.1,,
1648,25-10-02 08:52:44,36.933,30.739,32280.1,,
1649,25-10-02 08:57:44,36.552,34.063,32280.1,,
1650,25-10-02 09:02:44,36.715,33.353,32280.1,,
1651,25-10-02 09:07:44,36.579,32.651,32280.1,,
1652,25-10-02 09:12:44,36.661,32.381,32280.1,,
1653,25-10-02 09:17:44,36.715,31.693,32280.1,,
1654,25-10-02 09:22:44,36.769,31.385,32280.1,,
1655,25-10-02 09:27:44,36.769,31.212,32280.1,,
1656,25-10-02 09:32:44,36.769,30.169,32280.1,,
1657,25-10-02 09:37:44,36.796,29.369,32280.1,,
1658,25-10-02 09:42:44,36.796,28.741,32280.1,,
1659,25-10-02 09:47:44,37.590,28.627,32280.1,,
1660,25-10-02 09:52:44,39.234,29.527,32280.1,,
1661,25-10-02 09:57:44,40.487,30.540,32280.1,,
1662,25-10-02 10:02:44,41.443,31.004,32280.1,,
1663,25-10-02 10:07:44,41.972,31.223,32280.1,,
1664,25-10-02 10:12:44,42.327,30.971,32280.1,,
1665,25-10-02 10:17:44,42.594,30.852,32280.1,,
1666,25-10-02 10:22:44,42.833,30.659,32280.1,,
1667,25-10-02 10:27:44,42.923,30.525,32280.1,,
1668,25-10-02 10:32:44,43.013,31.274,32280.1,,
1669,25-10-02 10:37:44,43.073,31.314,32280.1,,
1670,25-10-02 10:42:44,43.133,31.178,32280.1,,
1671,25-10-02 10:47:44,43.163,31.427,32280.1,,
1672,25-10-02 10:52:44,43.193,31.183,32280.1,,
1673,25-10-02 10:57:44,43.193,30.900,32280.1,,
1674,25-10-02 11:02:44,43.223,30.797,32280.1,,
1675,25-10-02 11:07:44,43.223,30.408,32280.1,,
1676,25-10-02 11:12:44,43.223,29.629,32280.1,,
1677,25-10-02 11:17:44,43.223,29.452,32280.1,,
1678,25-10-02 11:22:44,43.223,29.204,32280.1,,
1679,25-10-02 11:27:44,43.223,28.920,32280.1,,
1680,25-10-02 11:32:44,43.223,28.565,32280.1,,
1681,25-10-02 11:37:44,43.193,28.314,32280.1,,
1682,25-10-02 11:42:44,43.223,29.275,32280.1,,
1683,25-10-02 11:47:44,43.223,29.417,32280.1,,
1684,25-10-02 11:52:44,43.223,29.842,32280.1,,
1685,25-10-02 11:57:44,43.254,29.844,32280.1,,
1686,25-10-02 12:02:44,43.284,30.837,32280.1,,
1687,25-10-02 12:07:44,43.254,30.552,32280.1,,
1688,25-10-02 12:12:44,43.284,30.130,32280.1,,
1689,25-10-02 12:17:44,43.284,30.271,32280.1,,
1690,25-10-02 12:22:44,43.284,31.296,32280.1,,
1691,25-10-02 12:27:44,43.284,31.754,32280.1,,
1692,25-10-02 12:32:44,43.314,32.180,32280.1,,
1693,25-10-02 12:37:44,43.344,32.428,32280.1,,
1694,25-10-02 12:42:44,43.374,32.818,32280.1,,
1695,25-10-02 12:47:44,43.374,32.888,32280.1,,
1696,25-10-02 12:52:44,43.344,33.026,32280.1,,
1697,25-10-02 12:57:44,43.374,32.958,32280.1,,
1698,25-10-02 13:02:44,43.374,32.818,32280.1,,
1699,25-10-02 13:07:44,43.404,32.539,32280.1,,
1700,25-10-02 13:12:44,43.404,32.504,32280.1,,
1701,25-10-02 13:17:44,43.404,32.222,32280.1,,
1702,25-10-02 13:22:44,43.404,32.082,32280.1,,
1703,25-10-02 13:27:44,43.374,31.586,32280.1,,
1704,25-10-02 13:32:44,43.374,31.762,32280.1,,
1705,25-10-02 13:37:44,43.374,31.727,32280.1,,
1706,25-10-02 13:42:44,43.374,31.973,32280.1,,
1707,25-10-02 13:47:44,43.374,31.409,32280.1,,
1708,25-10-02 13:52:44,43.374,31.127,32280.1,,
1709,25-10-02 13:57:44,43.344,31.054,32280.1,,
1710,25-10-02 14:02:44,43.374,31.762,32280.1,,
1711,25-10-02 14:07:44,43.344,31.971,32280.1,,
1712,25-10-02 14:12:44,43.344,32.076,32280.1,,
1713,25-10-02 14:17:44,43.374,32.044,32280.1,,
1714,25-10-02 14:22:44,43.404,31.976,32280.1,,
1715,25-10-02 14:27:44,43.374,31.903,32280.1,,
1716,25-10-02 14:32:44,43.404,32.046,32280.1,,
1717,25-10-02 14:37:44,43.374,31.550,32280.1,,
1718,25-10-02 14:42:44,43.374,31.656,32280.1,,
1719,25-10-02 14:47:44,43.374,31.409,32280.1,,
1720,25-10-02 14:52:44,43.404,31.412,32280.1,,
1721,25-10-02 14:57:44,43.374,31.127,32280.1,,
1722,25-10-02 15:02:44,43.374,30.986,32280.1,,
1723,25-10-02 15:07:44,43.374,31.233,32280.1,,
1724,25-10-02 15:12:44,43.374,31.021,32280.1,,
1725,25-10-02 15:17:44,43.374,30.844,32280.1,,
1726,25-10-02 15:22:44,43.374,30.703,32280.1,,
1727,25-10-02 15:27:44,43.374,30.279,32280.1,,
1728,25-10-02 15:32:44,43.344,30.312,32280.1,,
1729,25-10-02 15:37:44,43.103,25.240,32280.1,,
1730,25-10-02 15:42:44,42.624,24.491,32280.1,,
1731,25-10-02 15:47:44,40.862,25.691,32280.1,,
1732,25-10-02 15:52:44,39.630,27.587,32280.1,,
1733,25-10-02 15:57:44,38.588,27.544,32280.1,,
1734,25-10-02 16:02:44,38.060,27.540,32280.1,,
1735,25-10-02 16:07:44,37.700,27.513,32280.1,,
1736,25-10-02 16:12:44,37.480,27.075,32280.1,,
1737,25-10-02 16:17:44,37.315,27.133,32280.1,,
1738,25-10-02 16:22:44,37.206,27.336,32280.1,,
1739,25-10-02 16:27:44,37.124,27.540,32280.1,,
1740,25-10-02 16:32:44,37.042,27.324,32280.1,,
1741,25-10-02 16:37:44,37.015,27.392,32280.1,,
1742,25-10-02 16:42:44,37.015,27.111,32280.1,,
1743,25-10-02 16:47:44,36.987,26.828,32280.1,,
1744,25-10-02 16:52:44,36.987,26.758,32280.1,,
1745,25-10-02 16:57:44,36.960,26.756,32280.1,,
1746,25-10-02 17:02:44,36.960,26.826,32280.1,,
1747,25-10-02 17:07:44,36.960,26.826,32280.1,,
1748,25-10-02 17:12:44,36.933,26.754,32280.1,,
1749,25-10-02 17:17:44,36.933,26.894,32280.1,,
1750,25-10-02 17:22:44,36.905,26.611,32280.1,,
1751,25-10-02 17:27:44,36.933,26.472,32280.1,,
1752,25-10-02 17:32:44,36.905,26.541,32280.1,,
1753,25-10-02 17:37:44,36.905,26.752,32280.1,,
1754,25-10-02 17:42:44,36.905,26.681,32280.1,,
1755,25-10-02 17:47:44,36.878,26.960,32280.1,,
1756,25-10-02 17:52:44,36.905,26.752,32280.1,,
1757,25-10-02 17:57:44,36.878,26.750,32280.1,,
1758,25-10-02 18:02:44,36.878,26.433,32280.1,,
1759,25-10-02 18:07:44,36.851,26.396,32280.1,,
1760,25-10-02 18:12:44,36.851,26.431,32280.1,,
1761,25-10-02 18:17:44,36.851,26.677,32280.1,,
1762,25-10-02 18:22:44,36.824,27.483,32280.1,,
1763,25-10-02 18:27:44,36.851,28.010,32280.1,,
1764,25-10-02 18:32:44,36.824,28.498,32280.1,,
1765,25-10-02 18:37:44,36.824,28.358,32280.1,,
1766,25-10-02 18:42:44,36.824,28.078,32280.1,,
1767,25-10-02 18:47:44,36.824,27.763,32280.1,,
1768,25-10-02 18:52:44,36.796,27.305,32280.1,,
1769,25-10-02 18:57:44,36.796,26.814,32280.1,,
1770,25-10-02 19:02:44,36.796,26.919,32280.1,,
1771,25-10-02 19:07:44,36.796,27.235,32280.1,,
1772,25-10-02 19:12:44,36.796,27.866,32280.1,,
1773,25-10-02 19:17:44,36.824,28.918,32280.1,,
1774,25-10-02 19:22:44,36.824,29.057,32280.1,,
1775,25-10-02 19:27:44,36.824,29.337,32280.1,,
1776,25-10-02 19:32:44,36.796,29.125,32280.1,,
1777,25-10-02 19:37:44,36.796,28.531,32280.1,,
1778,25-10-02 19:42:44,36.254,28.524,11.8,,
1779,25-10-02 19:47:44,34.281,30.970,11.8,,
1780,25-10-02 19:52:44,32.872,32.398,11.8,,
1781,25-10-02 19:57:44,31.816,33.160,11.8,,
1782,25-10-02 20:02:44,31.077,33.469,11.8,,
1783,25-10-02 20:07:44,30.621,34.005,11.8,,
1784,25-10-02 20:12:44,30.268,34.074,11.8,,
1785,25-10-02 20:17:44,30.016,33.984,11.8,,
1786,25-10-02 20:22:44,29.941,34.247,3.9,,
1787,25-10-02 20:27:44,29.740,34.026,11.8,,
1788,25-10-02 20:32:44,29.715,33.719,11.8,,
1789,25-10-02 20:37:44,29.690,33.480,11.8,,
1790,25-10-02 20:42:44,29.540,33.500,11.8,,
1791,25-10-02 20:47:44,29.615,33.879,11.8,,
1792,25-10-02 20:52:44,29.565,33.807,11.8,,
1793,25-10-02 20:57:44,29.464,33.663,11.8,,
1794,25-10-02 21:02:44,29.565,33.536,11.8,,
1795,25-10-02 21:07:44,29.464,33.595,11.8,,
1796,25-10-02 21:12:44,29.464,33.460,11.8,,
1797,25-10-02 21:17:44,29.515,33.396,11.8,,
1798,25-10-02 21:22:44,29.414,33.455,11.8,,
1799,25-10-02 21:27:44,29.490,33.394,11.8,,
1800,25-10-02 21:32:44,29.464,33.392,11.8,,
1801,25-10-02 21:37:44,29.365,33.383,11.8,,
1802,25-10-02 21:42:44,29.490,33.258,11.8,,
1803,25-10-02 21:47:44,29.414,33.218,11.8,,
1804,25-10-02 21:52:44,29.389,33.148,11.8,,
1805,25-10-02 21:57:44,29.464,33.256,11.8,,
1806,25-10-02 22:02:44,29.340,33.177,11.8,,
1807,25-10-02 22:07:44,29.414,33.184,11.8,,
1808,25-10-02 22:12:44,29.414,33.150,3.9,,
1809,25-10-02 22:17:44,29.315,33.277,11.8,,
1810,25-10-02 22:22:44,29.439,33.457,11.8,,
1811,25-10-02 22:27:44,29.365,33.315,11.8,,
1812,25-10-02 22:32:44,29.340,33.313,11.8,,
1813,25-10-02 22:37:44,29.414,33.252,11.8,,
1814,25-10-02 22:42:44,29.290,33.037,11.8,,
1815,25-10-02 22:47:44,29.365,33.010,11.8,,
1816,25-10-02 22:52:44,29.365,33.180,11.8,,
1817,25-10-02 22:57:44,29.290,33.173,11.8,,
1818,25-10-02 23:02:44,29.414,33.184,11.8,,
1819,25-10-02 23:07:44,29.315,33.243,11.8,,
1820,25-10-02 23:12:44,29.315,33.581,11.8,,
1821,25-10-02 23:17:44,29.389,33.520,11.8,,
1822,25-10-02 23:22:44,29.265,33.509,11.8,,
1823,25-10-02 23:27:44,29.389,33.453,11.8,,
1824,25-10-02 23:32:44,29.315,33.649,11.8,,
1825,25-10-02 23:37:44,29.290,33.782,11.8,,
1826,25-10-02 23:42:44,29.389,33.791,11.8,,
1827,25-10-02 23:47:44,29.265,34.017,11.8,,
1828,25-10-02 23:52:44,29.340,34.125,11.8,,
1829,25-10-02 23:57:44,29.315,34.258,11.8,,
1830,25-10-03 00:02:44,29.265,34.388,11.8,,
1831,25-10-03 00:07:44,29.389,34.703,11.8,,
1832,25-10-03 00:12:44,29.265,34.591,11.8,,
1833,25-10-03 00:17:44,29.315,34.393,11.8,,
1834,25-10-03 00:22:44,29.340,34.395,11.8,,
1835,25-10-03 00:27:44,29.240,34.453,3.9,,
1836,25-10-03 00:32:44,29.340,34.395,11.8,,
1837,25-10-03 00:37:44,29.265,34.456,11.8,,
1838,25-10-03 00:42:44,29.265,34.456,11.8,,
1839,25-10-03 00:47:44,29.340,34.327,11.8,,
1840,25-10-03 00:52:44,29.215,34.215,11.8,,
1841,25-10-03 00:57:44,29.340,34.159,11.8,,
1842,25-10-03 01:02:44,29.290,34.660,11.8,,
1843,25-10-03 01:07:44,29.240,34.993,11.8,,
1844,25-10-03 01:12:44,29.340,35.002,11.8,,
1845,25-10-03 01:17:44,29.215,35.058,11.8,,
1846,25-10-03 01:22:44,29.290,34.998,11.8,,
1847,25-10-03 01:27:44,29.290,34.964,11.8,,
1848,25-10-03 01:32:44,29.215,34.991,11.8,,
1849,25-10-03 01:37:44,29.340,34.800,11.8,,
1850,25-10-03 01:42:44,29.240,34.993,11.8,,
1851,25-10-03 01:47:44,29.240,34.723,11.8,,
1852,25-10-03 01:52:44,29.315,34.730,11.8,,
1853,25-10-03 01:57:44,29.190,35.056,11.8,,
1854,25-10-03 02:02:44,29.315,35.472,11.8,,
1855,25-10-03 02:07:44,29.240,35.498,11.8,,
1856,25-10-03 02:12:44,29.215,35.563,11.8,,
1857,25-10-03 02:17:44,29.315,35.337,11.8,,
1858,25-10-03 02:22:44,29.190,35.089,11.8,,
1859,25-10-03 02:27:44,29.290,35.132,11.8,,
1860,25-10-03 02:32:44,29.240,34.993,11.8,,
1861,25-10-03 02:37:44,29.190,34.786,11.8,,
1862,25-10-03 02:42:44,29.290,34.390,11.8,,
1863,25-10-03 02:47:44,29.165,34.176,11.8,,
1864,25-10-03 02:52:44,29.240,34.318,11.8,,
1865,25-10-03 02:57:44,29.265,34.726,11.8,,
1866,25-10-03 03:02:44,29.140,34.579,11.8,,
1867,25-10-03 03:07:44,29.290,34.660,11.8,,
1868,25-10-03 03:12:44,29.190,34.381,11.8,,
1869,25-10-03 03:17:44,29.215,34.113,11.8,,
1870,25-10-03 03:22:44,29.290,34.053,11.8,,
1871,25-10-03 03:27:44,29.165,34.109,11.8,,
1872,25-10-03 03:32:44,29.290,34.390,11.8,,
1873,25-10-03 03:37:44,29.215,34.215,11.8,,
1874,25-10-03 03:42:44,29.165,33.974,11.8,,
1875,25-10-03 03:47:44,29.290,34.357,11.8,,
1876,25-10-03 03:52:44,29.140,34.208,11.8,,
1877,25-10-03 03:57:44,29.240,34.082,11.8,,
1878,25-10-03 04:02:44,29.240,34.183,11.8,,
1879,25-10-03 04:07:44,29.165,34.176,11.8,,
1880,25-10-03 04:12:44,29.265,34.456,11.8,,
1881,25-10-03 04:17:44,29.140,34.309,11.8,,
1882,25-10-03 04:22:44,29.215,34.113,11.8,,
1883,25-10-03 04:27:44,29.240,34.352,11.8,,
1884,25-10-03 04:32:44,29.140,34.106,11.8,,
1885,25-10-03 04:37:44,29.265,33.915,11.8,,
1886,25-10-03 04:42:44,29.165,33.838,11.8,,
1887,25-10-03 04:47:44,29.190,33.638,11.8,,
1888,25-10-03 04:52:44,29.240,35.363,11.8,,
1889,25-10-03 04:57:44,29.140,35.522,11.8,,
1890,25-10-03 05:02:44,29.265,35.332,11.8,,
1891,25-10-03 05:07:44,29.165,35.188,11.8,,
1892,25-10-03 05:12:44,29.165,34.750,11.8,,
1893,25-10-03 05:17:44,29.265,34.321,11.8,,
1894,25-10-03 05:22:44,29.115,34.003,11.8,,
1895,25-10-03 05:27:44,29.240,33.642,11.8,,
1896,25-10-03 05:32:44,29.190,33.367,11.8,,
1897,25-10-03 05:37:44,29.165,33.297,11.8,,
1898,25-10-03 05:42:44,29.790,35.179,32280.1,,
