"Plot Title: Rhee-lab-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10336344, SEN S/N: 10336344)","RH, % (LGR S/N: 10336344, SEN S/N: 10336344)","Intensity, Lux (LGR S/N: 10336344, SEN S/N: 10336344)","Host Connected (LGR S/N: 10336344)","Stopped (LGR S/N: 10336344)","End Of File (LGR S/N: 10336344)"
10046,25-05-05 04:50:04,29.565,36.269,11.8,,,
10047,25-05-05 04:55:04,29.590,38.783,11.8,,,
10048,25-05-05 05:00:04,29.665,38.791,11.8,,,
10049,25-05-05 05:05:04,29.464,36.427,3.9,,,
10050,25-05-05 05:10:04,30.167,39.177,32280.1,,,
10051,25-05-05 05:15:04,32.536,32.916,32280.1,,,
10052,25-05-05 05:20:04,34.019,29.358,32280.1,,,
10053,25-05-05 05:25:04,35.049,29.301,32280.1,,,
10054,25-05-05 05:30:04,35.716,26.910,32280.1,,,
10055,25-05-05 05:35:04,36.092,25.181,32280.1,,,
10056,25-05-05 05:40:04,36.389,24.249,32280.1,,,
10057,25-05-05 05:45:04,36.579,23.767,32280.1,,,
10058,25-05-05 05:50:04,36.742,23.495,32280.1,,,
10059,25-05-05 05:55:04,36.824,23.287,32280.1,,,
10060,25-05-05 06:00:04,36.905,24.355,32280.1,,,
10061,25-05-05 06:05:04,36.933,24.569,32280.1,,,
10062,25-05-05 06:10:04,36.987,24.219,32280.1,,,
10063,25-05-05 06:15:04,37.015,24.857,32280.1,,,
10064,25-05-05 06:20:04,37.042,24.506,32280.1,,,
10065,25-05-05 06:25:04,37.069,24.083,32280.1,,,
10066,25-05-05 06:30:04,37.096,24.474,32280.1,,,
10067,25-05-05 06:35:04,37.096,23.943,32280.1,,,
10068,25-05-05 06:40:04,37.096,24.721,32280.1,,,
10069,25-05-05 06:45:04,37.124,24.157,32280.1,,,
10070,25-05-05 06:50:04,37.124,23.874,32280.1,,,
10071,25-05-05 06:55:04,37.151,24.725,32280.1,,,
10072,25-05-05 07:00:04,37.124,24.228,32280.1,,,
10073,25-05-05 07:05:04,37.124,24.935,32280.1,,,
10074,25-05-05 07:10:04,37.124,24.370,32280.1,,,
10075,25-05-05 07:15:04,37.124,24.794,32280.1,,,
10076,25-05-05 07:20:04,37.124,24.476,32280.1,,,
10077,25-05-05 07:25:04,37.124,24.299,32280.1,,,
10078,25-05-05 07:30:04,37.151,24.584,32280.1,,,
10079,25-05-05 07:35:04,37.151,24.088,32280.1,,,
10080,25-05-05 07:40:04,37.178,24.939,32280.1,,,
10081,25-05-05 07:45:04,37.206,24.517,32280.1,,,
10082,25-05-05 07:50:04,37.178,25.221,32280.1,,,
10083,25-05-05 07:55:04,37.151,24.654,32280.1,,,
10084,25-05-05 08:00:04,37.178,25.151,32280.1,,,
10085,25-05-05 08:05:04,37.178,24.939,32280.1,,,
10086,25-05-05 08:10:04,37.151,24.725,32280.1,,,
10087,25-05-05 08:15:04,37.178,25.080,32280.1,,,
10088,25-05-05 08:20:04,37.178,24.974,32280.1,,,
10089,25-05-05 08:25:04,36.933,23.117,32280.1,,,
10090,25-05-05 08:30:04,36.362,22.690,32280.1,,,
10091,25-05-05 08:35:04,36.742,23.990,32280.1,,,
10092,25-05-05 08:40:04,36.960,23.934,32280.1,,,
10093,25-05-05 08:45:04,37.866,24.986,32280.1,,,
10094,25-05-05 08:50:04,39.545,25.244,32280.1,,,
10095,25-05-05 08:55:04,41.502,26.554,32280.1,,,
10096,25-05-05 09:00:04,43.525,26.950,32280.1,,,
10097,25-05-05 09:05:04,45.562,27.527,32280.1,,,
10098,25-05-05 09:10:04,47.515,27.958,32280.1,,,
10099,25-05-05 09:15:04,49.377,28.493,32280.1,,,
10100,25-05-05 09:20:04,51.207,28.594,32280.1,,,
10101,25-05-05 09:25:04,52.928,28.468,32280.1,,,
10102,25-05-05 09:30:04,54.564,28.589,32280.1,,,
10103,25-05-05 09:35:04,56.106,28.740,32280.1,,,
10104,25-05-05 09:40:04,57.623,28.633,32280.1,,,
10105,25-05-05 09:45:04,59.027,28.552,32280.1,,,
10106,25-05-05 09:50:04,60.394,28.023,32280.1,,,
10107,25-05-05 09:55:04,61.717,27.449,32280.1,,,
10108,25-05-05 10:00:04,62.992,26.941,32280.1,,,
10109,25-05-05 10:05:04,63.928,26.632,32280.1,,,
10110,25-05-05 10:10:04,64.405,26.814,32280.1,,,
10111,25-05-05 10:15:04,64.887,27.073,32280.1,,,
10112,25-05-05 10:20:04,65.033,27.533,32280.1,,,
10113,25-05-05 10:25:04,65.277,27.925,32280.1,,,
10114,25-05-05 10:30:04,65.424,28.310,32280.1,,,
10115,25-05-05 10:35:04,65.326,28.902,32280.1,,,
10116,25-05-05 10:40:04,65.572,29.220,32280.1,,,
10117,25-05-05 10:45:04,65.523,29.590,32280.1,,,
10118,25-05-05 10:50:04,65.572,30.042,32280.1,,,
10119,25-05-05 10:55:04,65.671,30.273,32280.1,,,
10120,25-05-05 11:00:04,65.572,30.788,32280.1,,,
10121,25-05-05 11:05:04,65.671,31.093,32280.1,,,
10122,25-05-05 11:10:04,65.671,31.466,32280.1,,,
10123,25-05-05 11:15:04,65.621,31.871,32280.1,,,
10124,25-05-05 11:20:04,65.770,31.994,32280.1,,,
10125,25-05-05 11:25:04,65.671,32.506,32280.1,,,
10126,25-05-05 11:30:04,65.720,32.882,32280.1,,,
10127,25-05-05 11:35:04,65.770,33.108,32280.1,,,
10128,25-05-05 11:40:04,65.671,33.471,32280.1,,,
10129,25-05-05 11:45:04,65.820,33.557,32280.1,,,
10130,25-05-05 11:50:04,65.720,33.882,32280.1,,,
10131,25-05-05 11:55:04,65.720,34.215,32280.1,,,
10132,25-05-05 12:00:04,65.820,34.223,32280.1,,,
10133,25-05-05 12:05:04,65.720,34.585,32280.1,,,
10134,25-05-05 12:10:04,65.820,34.593,32280.1,,,
10135,25-05-05 12:15:04,65.820,34.778,32280.1,,,
10136,25-05-05 12:20:04,65.720,35.102,32280.1,,,
10137,25-05-05 12:25:04,65.869,34.967,32280.1,,,
10138,25-05-05 12:30:04,65.770,35.217,32280.1,,,
10139,25-05-05 12:35:04,65.820,35.406,32280.1,,,
10140,25-05-05 12:40:04,65.869,35.410,32280.1,,,
10141,25-05-05 12:45:04,65.770,35.622,32280.1,,,
10142,25-05-05 12:50:04,65.919,35.636,32280.1,,,
10143,25-05-05 12:55:04,65.820,35.774,32280.1,,,
10144,25-05-05 13:00:04,65.770,35.991,32280.1,,,
10145,25-05-05 13:05:04,65.919,35.930,32280.1,,,
10146,25-05-05 13:10:04,65.770,36.175,32280.1,,,
10147,25-05-05 13:15:04,65.869,36.331,32280.1,,,
10148,25-05-05 13:20:04,65.919,36.262,32280.1,,,
10149,25-05-05 13:25:04,65.770,36.506,32280.1,,,
10150,25-05-05 13:30:04,65.969,36.524,32280.1,,,
10151,25-05-05 13:35:04,65.869,36.589,32280.1,,,
10152,25-05-05 13:40:04,65.820,36.805,32280.1,,,
10153,25-05-05 13:45:04,65.969,36.708,32280.1,,,
10154,25-05-05 13:50:04,65.820,36.879,32280.1,,,
10155,25-05-05 13:55:04,65.869,36.993,32280.1,,,
10156,25-05-05 14:00:04,65.969,37.039,32280.1,,,
10157,25-05-05 14:05:04,65.820,37.246,32280.1,,,
10158,25-05-05 14:10:04,65.969,37.223,32280.1,,,
10159,25-05-05 14:15:04,65.919,37.329,32280.1,,,
10160,25-05-05 14:20:04,65.869,37.544,32280.1,,,
10161,25-05-05 14:25:04,66.019,37.485,32280.1,,,
10162,25-05-05 14:30:04,65.869,37.618,32280.1,,,
10163,25-05-05 14:35:04,65.919,37.769,32280.1,,,
10164,25-05-05 14:40:04,66.019,37.705,32280.1,,,
10165,25-05-05 14:45:04,65.869,37.911,32280.1,,,
10166,25-05-05 14:50:04,65.969,37.847,32280.1,,,
10167,25-05-05 14:55:04,65.969,37.847,32280.1,,,
10168,25-05-05 15:00:04,65.869,38.058,32280.1,,,
10169,25-05-05 15:05:04,66.019,37.925,32280.1,,,
10170,25-05-05 15:10:04,65.919,38.026,32280.1,,,
10171,25-05-05 15:15:04,65.919,38.136,32280.1,,,
10172,25-05-05 15:20:04,66.019,37.925,32280.1,,,
10173,25-05-05 15:25:04,65.869,38.131,32280.1,,,
10174,25-05-05 15:30:04,65.969,38.140,32280.1,,,
10175,25-05-05 15:35:04,65.969,38.067,32280.1,,,
10176,25-05-05 15:40:04,65.869,37.985,32280.1,,,
10177,25-05-05 15:45:04,64.741,28.149,32280.1,,,
10178,25-05-05 15:50:04,62.532,26.909,32280.1,,,
10179,25-05-05 15:55:04,59.876,26.205,32280.1,,,
10180,25-05-05 16:00:04,57.098,26.901,32280.1,,,
10181,25-05-05 16:05:04,54.451,26.789,32280.1,,,
10182,25-05-05 16:10:04,51.952,26.905,32280.1,,,
10183,25-05-05 16:15:04,49.581,27.135,32280.1,,,
10184,25-05-05 16:20:04,47.450,28.384,32280.1,,,
10185,25-05-05 16:25:04,45.499,28.024,32280.1,,,
10186,25-05-05 16:30:04,43.677,27.817,32280.1,,,
10187,25-05-05 16:35:04,41.972,27.796,32280.1,,,
10188,25-05-05 16:40:04,40.286,25.153,32280.1,,,
10189,25-05-05 16:45:04,39.375,36.287,32280.1,,,
10190,25-05-05 16:50:04,38.756,36.435,32280.1,,,
10191,25-05-05 16:55:04,38.365,40.467,32280.1,,,
10192,25-05-05 17:00:04,38.143,39.491,32280.1,,,
10193,25-05-05 17:05:04,38.004,41.650,32280.1,,,
10194,25-05-05 17:10:04,37.866,39.633,32280.1,,,
10195,25-05-05 17:15:04,37.866,39.565,32280.1,,,
10196,25-05-05 17:20:04,37.811,39.082,32280.1,,,
10197,25-05-05 17:25:04,37.783,38.022,32280.1,,,
10198,25-05-05 17:30:04,37.728,38.187,32280.1,,,
10199,25-05-05 17:35:04,37.700,36.541,32280.1,,,
10200,25-05-05 17:40:04,37.673,36.127,32280.1,,,
10201,25-05-05 17:45:04,37.673,35.095,32280.1,,,
10202,25-05-05 17:50:04,37.645,34.230,32280.1,,,
10203,25-05-05 17:55:04,37.618,33.364,32280.1,,,
10204,25-05-05 18:00:04,37.618,32.879,32280.1,,,
10205,25-05-05 18:05:04,37.590,32.669,32280.1,,,
10206,25-05-05 18:10:04,37.563,32.251,32280.1,,,
10207,25-05-05 18:15:04,37.535,31.971,32280.1,,,
10208,25-05-05 18:20:04,37.508,31.621,32280.1,,,
10209,25-05-05 18:25:04,37.480,31.341,32280.1,,,
10210,25-05-05 18:30:04,37.480,30.993,32280.1,,,
10211,25-05-05 18:35:04,37.480,31.410,32280.1,,,
10212,25-05-05 18:40:04,37.480,31.132,32280.1,,,
10213,25-05-05 18:45:04,37.453,31.408,32280.1,,,
10214,25-05-05 18:50:04,37.453,31.338,32280.1,,,
10215,25-05-05 18:55:04,37.453,30.677,32280.1,,,
10216,25-05-05 19:00:04,37.425,30.187,32280.1,,,
10217,25-05-05 19:05:04,37.425,30.222,32280.1,,,
10218,25-05-05 19:10:04,36.960,30.393,11.8,,,
10219,25-05-05 19:15:04,34.598,33.201,11.8,,,
10220,25-05-05 19:20:04,33.027,35.076,11.8,,,
10221,25-05-05 19:25:04,31.944,36.567,11.8,,,
10222,25-05-05 19:30:04,31.153,36.794,11.8,,,
10223,25-05-05 19:35:04,30.697,36.951,11.8,,,
10224,25-05-05 19:40:04,30.419,37.730,11.8,,,
10225,25-05-05 19:45:04,30.117,37.163,11.8,,,
10226,25-05-05 19:50:04,30.066,38.364,11.8,,,
10227,25-05-05 19:55:04,29.966,39.889,3.9,,,
10228,25-05-05 20:00:04,29.840,40.209,3.9,,,
10229,25-05-05 20:05:04,29.865,40.278,11.8,,,
10230,25-05-05 20:10:04,29.765,41.296,11.8,,,
10231,25-05-05 20:15:04,29.740,40.862,11.8,,,
10232,25-05-05 20:20:04,29.815,41.468,11.8,,,
10233,25-05-05 20:25:04,29.715,42.317,11.8,,,
10234,25-05-05 20:30:04,29.715,41.291,11.8,,,
10235,25-05-05 20:35:04,29.765,41.595,11.8,,,
10236,25-05-05 20:40:04,29.665,42.377,11.8,,,
10237,25-05-05 20:45:04,29.715,42.383,3.9,,,
10238,25-05-05 20:50:04,29.690,41.388,11.8,,,
10239,25-05-05 20:55:04,29.615,41.280,11.8,,,
10240,25-05-05 21:00:04,29.690,41.354,11.8,,,
10241,25-05-05 21:05:04,29.640,41.813,11.8,,,
10242,25-05-05 21:10:04,29.615,41.876,11.8,,,
10243,25-05-05 21:15:04,29.690,40.957,11.8,,,
10244,25-05-05 21:20:04,29.590,40.680,3.9,,,
10245,25-05-05 21:25:04,29.640,40.254,11.8,,,
10246,25-05-05 21:30:04,29.640,39.255,11.8,,,
10247,25-05-05 21:35:04,29.540,39.212,3.9,,,
10248,25-05-05 21:40:04,29.665,40.024,11.8,,,
10249,25-05-05 21:45:04,29.615,39.519,11.8,,,
10250,25-05-05 21:50:04,29.540,38.978,11.8,,,
10251,25-05-05 21:55:04,29.640,38.789,11.8,,,
10252,25-05-05 22:00:04,29.540,37.976,11.8,,,
10253,25-05-05 22:05:04,29.540,38.244,11.8,,,
10254,25-05-05 22:10:04,29.615,37.649,11.8,,,
10255,25-05-05 22:15:04,29.464,36.763,3.9,,,
10256,25-05-05 22:20:04,29.590,39.983,11.8,,,
10257,25-05-05 22:25:04,29.640,39.322,11.8,,,
10258,25-05-05 22:30:04,29.515,38.275,3.9,,,
10259,25-05-05 22:35:04,29.615,38.886,11.8,,,
10260,25-05-05 22:40:04,29.615,39.453,11.8,,,
10261,25-05-05 22:45:04,29.490,38.439,11.8,,,
10262,25-05-05 22:50:04,29.640,38.655,11.8,,,
10263,25-05-05 22:55:04,29.515,37.338,11.8,,,
10264,25-05-05 23:00:04,29.515,38.108,3.9,,,
10265,25-05-05 23:05:04,29.665,40.854,11.8,,,
10266,25-05-05 23:10:04,29.540,38.978,3.9,,,
10267,25-05-05 23:15:04,29.565,37.912,11.8,,,
10268,25-05-05 23:20:04,29.640,40.221,11.8,,,
10269,25-05-05 23:25:04,29.490,39.040,3.9,,,
10270,25-05-05 23:30:04,29.590,38.149,11.8,,,
10271,25-05-05 23:35:04,29.615,40.185,11.8,,,
10272,25-05-05 23:40:04,29.515,39.142,11.8,,,
10273,25-05-05 23:45:04,29.615,38.185,11.8,,,
10274,25-05-05 23:50:04,29.565,40.445,11.8,,,
10275,25-05-05 23:55:04,29.540,39.378,11.8,,,
10276,25-05-06 00:00:04,29.615,37.783,11.8,,,
10277,25-05-06 00:05:04,29.464,37.165,11.8,,,
10278,25-05-06 00:10:04,29.590,40.714,11.8,,,
10279,25-05-06 00:15:04,29.615,39.653,11.8,,,
10280,25-05-06 00:20:04,29.515,38.642,3.9,,,
10281,25-05-06 00:25:04,29.615,39.019,11.8,,,
10282,25-05-06 00:30:04,29.590,39.683,11.8,,,
10283,25-05-06 00:35:04,29.515,38.475,11.8,,,
10284,25-05-06 00:40:04,29.665,39.924,11.8,,,
10285,25-05-06 00:45:04,29.540,39.178,11.8,,,
10286,25-05-06 00:50:04,29.540,37.709,3.9,,,
10287,25-05-06 00:55:04,29.665,39.558,11.8,,,
10288,25-05-06 01:00:04,29.515,38.509,11.8,,,
10289,25-05-06 01:05:04,29.615,39.286,11.8,,,
10290,25-05-06 01:10:04,29.665,39.858,11.8,,,
10291,25-05-06 01:15:04,29.515,38.241,11.8,,,
10292,25-05-06 01:20:04,29.665,39.325,11.8,,,
10293,25-05-06 01:25:04,29.590,39.450,11.8,,,
10294,25-05-06 01:30:04,29.565,38.313,11.8,,,
10295,25-05-06 01:35:04,29.690,39.794,11.8,,,
10296,25-05-06 01:40:04,29.540,37.508,11.8,,,
10297,25-05-06 01:45:04,29.615,40.384,11.8,,,
10298,25-05-06 01:50:04,29.665,39.258,11.8,,,
10299,25-05-06 01:55:04,29.464,37.031,11.8,,,
10300,25-05-06 02:00:04,29.690,40.392,11.8,,,
10301,25-05-06 02:05:04,29.615,38.619,11.8,,,
10302,25-05-06 02:10:04,29.515,37.740,11.8,,,
10303,25-05-06 02:15:04,29.715,40.129,11.8,,,
10304,25-05-06 02:20:04,29.540,37.776,11.8,,,
10305,25-05-06 02:25:04,29.615,39.985,11.8,,,
10306,25-05-06 02:30:04,29.715,39.163,11.8,,,
10307,25-05-06 02:35:04,29.515,37.036,11.8,,,
10308,25-05-06 02:40:04,29.715,40.129,11.8,,,
10309,25-05-06 02:45:04,29.640,38.187,11.8,,,
10310,25-05-06 02:50:04,29.540,37.709,11.8,,,
10311,25-05-06 02:55:04,29.740,39.399,11.8,,,
10312,25-05-06 03:00:04,29.565,37.242,11.8,,,
10313,25-05-06 03:05:04,29.640,40.221,11.8,,,
10314,25-05-06 03:10:04,29.690,38.259,11.8,,,
10315,25-05-06 03:15:04,29.515,37.036,3.9,,,
10316,25-05-06 03:20:04,29.715,39.497,11.8,,,
10317,25-05-06 03:25:04,29.590,37.178,11.8,,,
10318,25-05-06 03:30:04,29.590,39.650,11.8,,,
10319,25-05-06 03:35:04,29.690,37.757,11.8,,,
10320,25-05-06 03:40:04,29.490,36.900,11.8,,,
10321,25-05-06 03:45:04,29.690,38.894,11.8,,,
10322,25-05-06 03:50:04,29.540,36.636,11.8,,,
10323,25-05-06 03:55:04,29.565,38.647,11.8,,,
10324,25-05-06 04:00:04,29.665,39.258,11.8,,,
10325,25-05-06 04:05:04,29.490,37.570,11.8,,,
10326,25-05-06 04:10:04,29.690,39.893,11.8,,,
10327,25-05-06 04:15:04,29.590,37.111,11.8,,,
10328,25-05-06 04:20:04,29.540,39.844,11.8,,,
10329,25-05-06 04:25:04,29.665,37.654,11.8,,,
10330,25-05-06 04:30:04,29.490,38.506,11.8,,,
10331,25-05-06 04:35:04,29.640,38.254,3.9,,,
10332,25-05-06 04:40:04,29.515,37.304,11.8,,,
10333,25-05-06 04:45:04,29.540,38.311,11.8,,,
10334,25-05-06 04:50:04,29.640,39.189,11.8,,,
10335,25-05-06 04:55:04,29.464,36.897,11.8,,,
10336,25-05-06 05:00:04,29.665,40.090,11.8,,,
10337,25-05-06 05:05:04,29.615,37.783,3.9,,,
10338,25-05-06 05:10:04,29.941,37.347,32280.1,,,
10339,25-05-06 05:15:04,32.458,32.773,32280.1,,,
10340,25-05-06 05:20:04,33.940,28.936,32280.1,,,
10341,25-05-06 05:25:04,34.916,27.166,32280.1,,,
10342,25-05-06 05:30:04,35.609,27.077,32280.1,,,
10343,25-05-06 05:35:04,36.039,26.267,32280.1,,,
10344,25-05-06 05:40:04,36.362,25.235,32280.1,,,
10345,25-05-06 05:45:04,36.552,24.614,32280.1,,,
10346,25-05-06 05:50:04,36.688,24.057,32280.1,,,
10347,25-05-06 05:55:04,36.796,23.427,32280.1,,,
10348,25-05-06 06:00:04,36.905,24.001,32280.1,,,
10349,25-05-06 06:05:04,36.905,24.001,32280.1,,,
10350,25-05-06 06:10:04,36.960,23.899,32280.1,,,
10351,25-05-06 06:15:04,37.042,24.541,32280.1,,,
10352,25-05-06 06:20:04,37.042,24.647,32280.1,,,
10353,25-05-06 06:25:04,37.042,24.718,32280.1,,,
10354,25-05-06 06:30:04,37.069,25.355,32280.1,,,
10355,25-05-06 06:35:04,37.069,25.002,32280.1,,,
10356,25-05-06 06:40:04,37.096,24.933,32280.1,,,
10357,25-05-06 06:45:04,37.096,24.933,32280.1,,,
10358,25-05-06 06:50:04,37.069,25.143,32280.1,,,
10359,25-05-06 06:55:04,37.151,25.431,32280.1,,,
10360,25-05-06 07:00:04,37.151,25.290,32280.1,,,
10361,25-05-06 07:05:04,37.096,25.427,32280.1,,,
10362,25-05-06 07:10:04,37.124,25.852,32280.1,,,
10363,25-05-06 07:15:04,37.069,26.095,32280.1,,,
10364,25-05-06 07:20:04,37.124,26.486,32280.1,,,
10365,25-05-06 07:25:04,37.151,27.051,32280.1,,,
10366,25-05-06 07:30:04,37.042,27.043,32280.1,,,
10367,25-05-06 07:35:04,37.096,27.328,32280.1,,,
10368,25-05-06 07:40:04,37.069,27.676,32280.1,,,
10369,25-05-06 07:45:04,36.878,25.588,32280.1,,,
10370,25-05-06 07:50:04,36.065,27.006,32280.1,,,
10371,25-05-06 07:55:04,35.128,35.545,32280.1,,,
10372,25-05-06 08:00:04,33.992,39.370,32280.1,,,
10373,25-05-06 08:05:04,33.940,40.878,32280.1,,,
10374,25-05-06 08:10:04,33.730,41.593,32280.1,,,
10375,25-05-06 08:15:04,33.783,42.168,32280.1,,,
10376,25-05-06 08:20:04,33.757,43.033,32280.1,,,
10377,25-05-06 08:25:04,33.757,43.233,32280.1,,,
10378,25-05-06 08:30:04,33.730,42.896,32280.1,,,
10379,25-05-06 08:35:04,33.730,42.229,32280.1,,,
10380,25-05-06 08:40:04,33.730,42.229,32280.1,,,
10381,25-05-06 08:45:04,33.730,41.493,32280.1,,,
10382,25-05-06 08:50:04,33.757,41.496,32280.1,,,
10383,25-05-06 08:55:04,33.809,41.066,32280.1,,,
10384,25-05-06 09:00:04,33.809,41.736,32280.1,,,
10385,25-05-06 09:05:04,33.809,41.635,32280.1,,,
10386,25-05-06 09:10:04,33.809,41.936,32280.1,,,
10387,25-05-06 09:15:04,33.809,41.568,32280.1,,,
10388,25-05-06 09:20:04,33.783,41.230,32280.1,,,
10389,25-05-06 09:25:04,33.757,41.897,32280.1,,,
10390,25-05-06 09:30:04,33.809,42.104,32280.1,,,
10391,25-05-06 09:35:04,33.783,42.902,32280.1,,,
10392,25-05-06 09:40:04,33.757,42.165,32280.1,,,
10393,25-05-06 09:45:04,33.757,42.064,32280.1,,,
10394,25-05-06 09:50:04,33.730,42.329,32280.1,,,
10395,25-05-06 09:55:04,33.704,42.159,32280.1,,,
10396,25-05-06 10:00:04,33.757,42.766,32280.1,,,
10397,25-05-06 10:05:04,33.757,43.033,32280.1,,,
10398,25-05-06 10:10:04,33.783,42.435,32280.1,,,
10399,25-05-06 10:15:04,33.783,42.969,32280.1,,,
10400,25-05-06 10:20:04,33.809,42.805,32280.1,,,
10401,25-05-06 10:25:04,33.809,43.305,32280.1,,,
10402,25-05-06 10:30:04,33.783,43.269,32280.1,,,
10403,25-05-06 10:35:04,33.809,42.905,32280.1,,,
10404,25-05-06 10:40:04,33.809,42.838,32280.1,,,
10405,25-05-06 10:45:04,33.809,42.371,32280.1,,,
10406,25-05-06 10:50:04,33.783,43.136,32280.1,,,
10407,25-05-06 10:55:04,33.809,43.905,32280.1,,,
10408,25-05-06 11:00:04,33.809,43.672,32280.1,,,
10409,25-05-06 11:05:04,33.783,42.969,32280.1,,,
10410,25-05-06 11:10:04,33.757,42.699,32280.1,,,
10411,25-05-06 11:15:04,33.809,43.305,32280.1,,,
10412,25-05-06 11:20:04,33.809,42.838,32280.1,,,
10413,25-05-06 11:25:04,33.783,42.769,32280.1,,,
10414,25-05-06 11:30:04,33.757,42.332,32280.1,,,
10415,25-05-06 11:35:04,33.783,43.036,32280.1,,,
10416,25-05-06 11:40:04,33.783,42.869,32280.1,,,
10417,25-05-06 11:45:04,33.757,42.833,32280.1,,,
10418,25-05-06 11:50:04,33.757,42.599,32280.1,,,
10419,25-05-06 11:55:04,33.783,44.632,32280.1,,,
10420,25-05-06 12:00:04,33.757,43.965,32280.1,,,
10421,25-05-06 12:05:04,33.730,43.430,32280.1,,,
10422,25-05-06 12:10:04,33.730,42.896,32280.1,,,
10423,25-05-06 12:15:04,33.809,45.332,32280.1,,,
10424,25-05-06 12:20:04,33.887,44.213,32280.1,,,
10425,25-05-06 12:25:04,33.914,44.382,32280.1,,,
10426,25-05-06 12:30:04,33.940,44.219,32280.1,,,
10427,25-05-06 12:35:04,33.940,43.953,32280.1,,,
10428,25-05-06 12:40:04,33.887,43.314,32280.1,,,
10429,25-05-06 12:45:04,33.940,43.720,32280.1,,,
10430,25-05-06 12:50:04,33.940,44.817,32280.1,,,
10431,25-05-06 12:55:04,33.966,44.521,32280.1,,,
10432,25-05-06 13:00:04,33.992,44.158,32280.1,,,
10433,25-05-06 13:05:04,33.992,45.585,32280.1,,,
10434,25-05-06 13:10:04,34.019,44.527,32280.1,,,
10435,25-05-06 13:15:04,34.019,43.895,32280.1,,,
10436,25-05-06 13:20:04,34.019,45.621,32280.1,,,
10437,25-05-06 13:25:04,34.045,44.962,32280.1,,,
10438,25-05-06 13:30:04,34.045,44.596,32280.1,,,
10439,25-05-06 13:35:04,34.045,45.625,32280.1,,,
10440,25-05-06 13:40:04,34.071,44.998,32280.1,,,
10441,25-05-06 13:45:04,34.045,44.397,32280.1,,,
10442,25-05-06 13:50:04,34.045,45.127,32280.1,,,
10443,25-05-06 13:55:04,34.019,44.925,32280.1,,,
10444,25-05-06 14:00:04,34.019,44.261,32280.1,,,
10445,25-05-06 14:05:04,34.019,44.627,32280.1,,,
10446,25-05-06 14:10:04,33.443,35.795,232.6,,,
10447,25-05-06 14:12:09,,,,Logged,,
10448,25-05-06 14:15:04,30.773,35.947,461.2,,,
10449,25-05-06 14:20:04,29.215,37.843,11.8,,,
10450,25-05-06 14:25:04,28.196,37.841,153.7,,,
10451,25-05-06 14:30:04,27.974,38.085,145.8,,,
10452,25-05-06 14:35:04,28.122,37.700,145.8,,,
10453,25-05-06 14:40:04,30.217,52.186,32280.1,,,
10454,25-05-06 14:45:04,31.868,49.494,32280.1,,,
10455,25-05-06 14:50:04,32.820,48.864,32280.1,,,
10456,25-05-06 14:55:04,33.391,47.559,32280.1,,,
10457,25-05-06 15:00:04,33.704,47.268,32280.1,,,
10458,25-05-06 15:05:04,33.887,46.697,32280.1,,,
10459,25-05-06 15:10:04,34.019,46.779,32280.1,,,
10460,25-05-06 15:15:04,34.097,45.896,32280.1,,,
10461,25-05-06 15:20:04,34.124,45.700,32280.1,,,
10462,25-05-06 15:25:04,34.150,44.775,32280.1,,,
10463,25-05-06 15:30:04,34.176,45.010,32280.1,,,
10464,25-05-06 15:35:04,34.202,44.847,32280.1,,,
10465,25-05-06 15:40:04,34.229,45.944,32280.1,,,
10466,25-05-06 15:45:04,34.255,45.417,32280.1,,,
10467,25-05-06 15:50:04,34.281,46.017,32280.1,,,
10468,25-05-06 15:55:04,34.281,46.050,32280.1,,,
10469,25-05-06 16:00:04,34.255,46.411,32280.1,,,
10470,25-05-06 16:05:04,34.281,46.215,32280.1,,,
10471,25-05-06 16:10:04,34.281,46.315,32280.1,,,
10472,25-05-06 16:15:04,34.281,45.619,32280.1,,,
10473,25-05-06 16:20:04,34.281,45.487,32280.1,,,
10474,25-05-06 16:25:04,34.255,44.820,32280.1,,,
10475,25-05-06 16:30:04,34.281,44.025,32280.1,,,
10476,25-05-06 16:35:04,34.281,44.025,32280.1,,,
10477,25-05-06 16:40:04,34.308,44.560,32280.1,,,
10478,25-05-06 16:45:04,34.308,43.995,32280.1,,,
10479,25-05-06 16:50:04,34.308,44.760,32280.1,,,
10480,25-05-06 16:55:04,34.334,44.430,32280.1,,,
10481,25-05-06 17:00:04,34.334,44.796,32280.1,,,
10482,25-05-06 17:05:04,34.334,44.164,32280.1,,,
10483,25-05-06 17:10:04,34.334,44.663,32280.1,,,
10484,25-05-06 17:15:04,34.360,43.967,32280.1,,,
10485,25-05-06 17:20:04,34.360,43.767,32280.1,,,
10486,25-05-06 17:25:04,34.360,43.767,32280.1,,,
10487,25-05-06 17:30:04,34.360,43.467,32280.1,,,
10488,25-05-06 17:35:04,34.360,44.433,32280.1,,,
10489,25-05-06 17:40:04,34.360,44.899,32280.1,,,
10490,25-05-06 17:45:04,34.387,44.636,32280.1,,,
10491,25-05-06 17:50:04,34.360,44.200,32280.1,,,
10492,25-05-06 17:55:04,34.360,44.167,32280.1,,,
10493,25-05-06 18:00:04,34.387,43.804,32280.1,,,
10494,25-05-06 18:05:04,34.387,43.804,32280.1,,,
10495,25-05-06 18:10:04,34.387,43.570,32280.1,,,
